pmtid	relativeDE	Gain	TimeOffset	DarkRate
562	0.367578	9.56092e+06	1.35593	52506.4
563	0.327024	9.28175e+06	0.996537	54285
564	0.270962	1.03391e+07	1.03618	51875.5
565	0.367455	7.96433e+06	0.8189	56461.9
566	0.299375	9.33314e+06	1.03346	47538.1
567	0.309105	1.00684e+07	0.763446	56884.3
568	0.346482	9.02317e+06	1.14961	52880.9
569	0.327657	1.19886e+07	0.796218	45589.7
570	0.297323	1.11216e+07	0.941688	48655.5
571	0.308001	8.69281e+06	0.671228	44672.2
572	0.312339	1.08925e+07	1.06754	58478.5
573	0.333447	1.0267e+07	1.01839	45533.5
574	0.265904	9.69639e+06	0.880859	48771.3
575	0.273053	9.47473e+06	0.955665	52006.2
576	0.269056	9.10732e+06	0.932794	50302
577	0.316775	1.14287e+07	0.916811	50796.4
578	0.315296	1.01005e+07	0.768698	49652.6
579	0.315723	9.60816e+06	0.962919	54553.7
580	0.29228	9.68982e+06	0.89916	51772.9
581	0.351116	1.19693e+07	0.868486	47636.8
582	0.305158	9.51711e+06	0.529704	47318.5
583	0.232758	8.24264e+06	0.915916	49134.1
584	0.282739	1.00776e+07	0.899189	37940
585	0.311175	1.12383e+07	1.04535	59072.3
586	0.243464	1.06953e+07	0.798671	42196.9
587	0.272767	9.00158e+06	1.04936	49080.9
588	0.25269	1.03286e+07	1.23322	57872
589	0.321387	1.03056e+07	0.919066	45084.1
590	0.296339	1.0234e+07	1.02643	50377
591	0.285964	9.88395e+06	1.34418	59153.9
592	0.270645	8.67189e+06	0.666054	49196.6
593	0.272538	1.05891e+07	0.769067	57832
594	0.334215	1.07035e+07	1.02728	45532.8
595	0.270029	9.02526e+06	0.892477	40735.3
596	0.277259	1.15781e+07	1.2335	52281.7
597	0.297098	1.13099e+07	1.12118	52142
598	0.317828	9.55981e+06	0.698551	52604.1
599	0.333655	1.05657e+07	0.898093	53948.4
600	0.277336	9.14876e+06	0.844101	43801.3
601	0.281717	9.91333e+06	0.79428	49694.3
602	0.321815	9.10104e+06	1.20197	52634.2
603	0.318361	9.89208e+06	1.01625	57459.6
604	0.258352	9.64502e+06	1.44581	47946.2
605	0.295093	1.01027e+07	0.97335	51429.8
606	0.318943	1.04548e+07	0.939188	39447.1
607	0.335846	9.16951e+06	1.03592	48756.2
608	0.312701	1.13806e+07	0.786345	62571.7
609	0.319512	9.55105e+06	1.21016	50210.2
610	0.352082	1.05871e+07	0.873953	54803.5
611	0.296215	8.80792e+06	1.13625	52918.4
612	0.296388	7.25014e+06	0.904182	46968.5
613	0.282294	1.07883e+07	1.17316	43109.4
614	0.27115	1.0449e+07	0.910353	45107.2
615	0.252614	9.72301e+06	0.897488	47887
616	0.343101	9.27768e+06	1.06987	46915.6
617	0.236227	1.00093e+07	1.03836	49501.4
618	0.25795	8.89823e+06	0.887898	48587.3
619	0.288058	8.71472e+06	1.16147	48951
620	0.339154	1.0665e+07	0.883495	53172.7
621	0.296504	1.02103e+07	1.25143	42924.8
622	0.309717	1.09953e+07	0.951901	49194.4
623	0.321324	9.01448e+06	0.887827	42573.2
624	0.309376	1.09971e+07	1.15282	45425.9
625	0.287577	9.89624e+06	0.848632	47288
626	0.287028	9.55013e+06	1.30277	53744.9
627	0.327468	1.02045e+07	0.877841	43450.5
628	0.326471	9.6457e+06	1.01325	56009.2
629	0.328576	9.63698e+06	1.20948	49197.5
630	0.328273	1.02846e+07	1.27336	47296.3
631	0.302236	7.52766e+06	0.926624	47021.8
632	0.283751	1.19397e+07	0.941617	50488.6
633	0.326092	9.25017e+06	0.826247	45334.3
634	0.27192	1.03759e+07	1.09328	55654.6
635	0.313771	9.76727e+06	0.809546	57859.5
636	0.305266	9.53506e+06	0.717561	48344.5
637	0.275068	8.73042e+06	0.855072	43665
638	0.279255	1.05272e+07	0.966476	40658.9
639	0.279919	9.39718e+06	1.09966	47880
640	0.285108	1.18704e+07	0.777046	50824.9
641	0.255812	1.22659e+07	1.30344	44133.8
642	0.260265	1.07149e+07	1.13961	49719.8
643	0.30197	1.04629e+07	1.06929	45979.2
644	0.370349	1.03822e+07	1.14061	52901.8
645	0.27267	1.14858e+07	0.966005	49154.2
646	0.318633	9.14952e+06	0.636145	46470.7
647	0.280414	9.98035e+06	0.695657	43386.2
648	0.297888	1.12192e+07	1.11967	52872.8
649	0.250739	1.00511e+07	0.764497	50700.4
650	0.289186	9.87317e+06	0.555086	50799.6
651	0.314038	1.17906e+07	0.909426	49367.6
652	0.282159	1.00692e+07	1.03751	42785.4
653	0.226736	1.03777e+07	1.10891	56432.5
654	0.273227	8.37975e+06	1.06518	50371.8
655	0.273584	1.10331e+07	1.02627	47867.8
656	0.293233	9.71271e+06	0.737057	52473.2
657	0.286183	1.01422e+07	1.55461	40715
658	0.305152	7.29796e+06	0.979185	53468.8
659	0.32555	9.5457e+06	0.842451	53544.5
660	0.252668	1.00645e+07	0.63363	50167.4
661	0.380395	9.90433e+06	0.978024	54191.8
662	0.287271	1.01692e+07	1.03678	53543.9
663	0.289814	1.08589e+07	0.971071	44148.7
664	0.237009	1.14809e+07	0.649703	45351.1
665	0.337692	1.02916e+07	0.903645	54272.1
666	0.313497	1.12386e+07	0.800646	47252
667	0.296915	8.2972e+06	0.77644	54532.9
668	0.298138	1.16485e+07	0.968233	54640.2
669	0.307515	1.09963e+07	0.933015	53738
670	0.289839	8.63679e+06	1.04073	43678.4
671	0.299065	7.73823e+06	1.20555	56648.1
672	0.292253	9.72145e+06	1.09941	50312.5
673	0.310582	9.03769e+06	0.97392	48063.2
674	0.299407	1.0193e+07	1.2273	53398.1
675	0.356171	9.40787e+06	1.30876	50915.7
676	0.288379	8.80537e+06	0.872201	50114.9
677	0.242325	8.69863e+06	1.03292	58744.1
678	0.306081	9.49583e+06	1.07307	47210.6
679	0.272261	9.03802e+06	1.14749	50262.7
680	0.27066	1.11547e+07	1.35256	51252.1
681	0.302961	1.0764e+07	0.878351	46635.9
682	0.351751	9.5489e+06	0.676826	48605.4
683	0.296416	8.44799e+06	0.657942	47468.7
684	0.342632	8.03156e+06	1.35124	42258.8
685	0.253329	1.08832e+07	0.671495	47747.3
686	0.347055	1.07251e+07	0.998071	54160.9
687	0.288579	9.68464e+06	1.23238	46679.3
688	0.310839	8.73466e+06	1.05895	50326.5
689	0.333858	9.55675e+06	0.997324	55544.7
690	0.317604	9.01685e+06	0.749379	46555.6
691	0.228339	1.05253e+07	1.25671	51030.6
692	0.315205	1.08659e+07	1.04147	51883.2
693	0.271801	1.07072e+07	1.07878	59029.1
694	0.287792	8.66678e+06	1.23114	54675.6
695	0.298155	1.18467e+07	1.09	43131.8
696	0.318317	1.05361e+07	1.01955	54811.8
697	0.290957	1.17141e+07	1.17035	48279.6
698	0.298725	1.04315e+07	0.706695	55931.2
699	0.365578	1.11394e+07	0.891621	50773.4
700	0.333385	9.48922e+06	0.985571	48010.5
701	0.333205	1.00815e+07	1.50289	51161.7
702	0.305577	1.04506e+07	0.756616	47020.7
703	0.316385	1.14998e+07	1.0136	61652.4
704	0.274393	9.14044e+06	1.06248	48938.4
705	0.266495	8.80498e+06	0.911244	49117.3
706	0.332451	9.31938e+06	1.37096	48520.7
707	0.326383	9.18142e+06	0.911629	51482.8
708	0.280004	1.02125e+07	1.04254	58194.8
709	0.335207	9.77221e+06	0.671186	50016.6
710	0.280365	1.18099e+07	1.15517	47808.5
711	0.280598	1.18678e+07	0.85679	57528.7
712	0.317772	1.08105e+07	1.00932	52618.2
713	0.299878	8.84448e+06	0.969302	49880.8
714	0.300118	8.58219e+06	1.13696	47274.8
715	0.308282	9.90563e+06	0.983985	54200.2
716	0.28044	1.13776e+07	0.937946	55033.9
717	0.301978	1.03086e+07	0.953788	49971.5
718	0.334028	1.04291e+07	1.04945	60140.6
719	0.312003	9.9215e+06	1.05316	43943.4
720	0.314935	9.75292e+06	0.751238	38381.2
721	0.278782	1.04584e+07	1.11612	52116.5
722	0.221615	9.52658e+06	0.995369	45941.3
723	0.303407	1.06501e+07	1.10355	41185.2
724	0.31111	9.19858e+06	0.781738	50643.9
725	0.258955	9.57451e+06	1.24362	49355.6
726	0.318293	1.0075e+07	0.978782	45020.7
727	0.273945	8.47553e+06	0.955725	40488.6
728	0.384308	8.58366e+06	0.880209	50215.3
729	0.312739	8.8101e+06	0.815838	53964.1
730	0.26812	1.10853e+07	0.680395	58432.5
731	0.287224	1.07438e+07	1.15054	47184.8
732	0.314697	1.10993e+07	1.07801	52258.7
733	0.384405	1.08592e+07	0.926225	47449.3
734	0.316412	1.0218e+07	0.598302	52435.1
735	0.319845	9.06e+06	0.835345	46891.3
736	0.356194	9.46384e+06	0.948112	47320.8
737	0.300572	1.06554e+07	1.03153	50595.2
738	0.265792	7.99801e+06	0.622824	47973.3
739	0.282878	9.99122e+06	0.570863	54746.4
740	0.265562	1.01116e+07	1.13882	41221.4
741	0.279996	1.08663e+07	1.56169	52721.2
742	0.300495	7.56506e+06	0.620949	57700.2
743	0.305181	8.72037e+06	1.18178	47795.2
744	0.364604	1.07363e+07	1.03502	51976.9
745	0.300196	1.09081e+07	0.927152	51750.6
746	0.281669	1.15435e+07	1.15615	49486.4
747	0.273343	1.03395e+07	1.33118	52880.6
748	0.25877	1.09658e+07	0.887504	42460
749	0.296752	8.76537e+06	0.908609	52550.6
750	0.30835	9.36531e+06	0.968422	45901.3
751	0.276331	1.06679e+07	1.2377	57705.4
752	0.27972	1.07164e+07	1.11837	60431.8
753	0.307637	9.81434e+06	0.572702	50243.2
754	0.366127	1.02683e+07	1.20571	48376.2
755	0.278408	9.91161e+06	1.12781	50234.3
756	0.297352	1.0208e+07	0.994191	49367.2
757	0.292557	8.92648e+06	0.927415	53299.1
758	0.288427	1.026e+07	1.17901	35896.6
759	0.294138	9.26786e+06	0.861717	42650.7
760	0.284642	1.02258e+07	0.623659	48171.3
761	0.294549	9.3195e+06	0.71593	53666.4
762	0.288853	9.35624e+06	0.544306	53145.6
763	0.25789	1.05589e+07	1.22226	48255.9
764	0.351582	1.03216e+07	1.28692	42796.7
765	0.309812	1.17559e+07	1.04392	44958.1
766	0.290251	1.13597e+07	0.980217	45883
767	0.283416	8.81398e+06	1.01313	43495.1
768	0.237436	9.52542e+06	1.08611	52410
769	0.326708	1.04302e+07	1.021	53230.6
770	0.286192	9.38834e+06	0.828742	50899.9
771	0.338219	7.18488e+06	0.830431	52512.9
772	0.286393	9.75076e+06	0.881474	45646.4
773	0.27802	9.34257e+06	1.38885	46908
774	0.295256	9.89988e+06	1.06113	51068.7
775	0.287154	1.078e+07	0.902031	43025.2
776	0.299081	9.69722e+06	1.04951	52206.9
777	0.290895	1.08403e+07	0.917876	45524.9
778	0.281925	9.83262e+06	1.27755	56195.3
779	0.27675	9.01613e+06	1.2982	48293.2
780	0.2942	9.49068e+06	1.20508	49139.8
781	0.243338	9.1125e+06	0.983627	56354.4
782	0.29012	1.027e+07	1.25607	48534.1
783	0.309198	9.49872e+06	0.980417	51016.7
784	0.281117	1.08776e+07	1.15253	42585.9
785	0.265465	9.19729e+06	0.932542	49436.1
786	0.279516	8.1642e+06	0.693241	44103.6
787	0.338366	1.13686e+07	1.02181	54158.4
788	0.32633	1.03415e+07	0.875062	43579.1
789	0.279102	9.25097e+06	1.29074	51003
790	0.34986	9.34906e+06	0.822715	40688.5
791	0.33312	1.03444e+07	1.0893	61862.2
792	0.31605	9.43488e+06	0.951094	46326.3
793	0.314342	1.09739e+07	0.99307	53005.3
794	0.318545	1.08205e+07	0.88912	53720.5
795	0.296653	1.01205e+07	0.908611	38901.6
796	0.31006	1.00946e+07	1.22476	36904.6
797	0.319605	9.46301e+06	1.12411	42801.2
798	0.314523	1.08863e+07	1.2618	56049.7
799	0.27937	9.88917e+06	1.04037	50854
800	0.301847	1.16583e+07	0.787836	51683.3
801	0.293231	9.16118e+06	1.1346	48394.6
802	0.33881	1.02968e+07	0.877548	54533.1
803	0.272483	8.21357e+06	0.802602	49570.3
804	0.368732	9.6762e+06	1.35826	48470.4
805	0.316776	1.02696e+07	1.44176	59814.6
806	0.254645	1.10695e+07	1.09708	51263.8
807	0.300743	1.11162e+07	0.962362	47273.3
808	0.270877	9.07048e+06	0.909526	55737.2
809	0.262341	1.05429e+07	0.861986	40069.8
810	0.295372	1.04229e+07	1.00119	49129
811	0.317907	9.94693e+06	1.271	46041.8
812	0.247098	9.16768e+06	0.880091	51380.5
813	0.278258	1.08722e+07	1.01737	49426.5
814	0.337513	1.05519e+07	0.731638	48810.1
815	0.35258	1.09449e+07	0.61007	51829
816	0.309458	9.83765e+06	0.908169	37358.5
817	0.307888	8.80154e+06	1.12986	50723.5
818	0.322139	8.3833e+06	0.851514	55448.6
819	0.317704	1.0161e+07	0.590336	52047.5
820	0.299	1.04252e+07	1.00158	52219.1
821	0.288989	7.62672e+06	0.986255	39652.7
822	0.324539	9.29305e+06	0.62943	54321.3
823	0.250147	9.86341e+06	1.17422	43841.1
824	0.331636	1.03858e+07	0.930202	55576.5
825	0.296632	9.32739e+06	0.752175	57521.3
826	0.257248	9.13924e+06	1.1084	47738.5
827	0.270728	1.03339e+07	0.927221	45031.8
828	0.321017	9.13225e+06	0.795505	54779.5
829	0.313768	8.65561e+06	0.689165	43680.7
830	0.256404	8.03969e+06	1.16293	51348.1
831	0.27601	9.16188e+06	1.20543	45498.5
832	0.344566	1.0191e+07	1.3362	53273.2
833	0.270774	8.45983e+06	1.00061	43744.7
834	0.28794	9.68129e+06	0.649266	56684.5
835	0.245853	9.91745e+06	1.24054	53638.2
836	0.298026	9.65938e+06	0.698073	52119.4
837	0.325538	1.05236e+07	0.814188	44182.1
838	0.305687	1.07928e+07	1.17757	46916.6
839	0.275865	1.06002e+07	0.902834	52767.8
840	0.313295	1.04648e+07	1.0915	60495.9
841	0.279808	7.74562e+06	0.795882	49163
842	0.320321	9.54278e+06	0.681248	49073.9
843	0.243068	1.00761e+07	1.21128	52753
844	0.278015	9.37904e+06	1.15386	50580.4
845	0.333955	8.48027e+06	0.441998	49973.3
846	0.292439	1.01535e+07	0.957646	50560.6
847	0.318091	9.75072e+06	1.18662	59392.7
848	0.36202	1.16813e+07	0.927587	51009.5
849	0.251095	1.18044e+07	1.24522	50784
850	0.276351	1.11636e+07	1.00312	63505.1
851	0.281183	1.06195e+07	1.10889	52568.8
852	0.310653	1.05245e+07	0.974983	53827.5
853	0.303191	9.18142e+06	1.28246	46778.6
854	0.346445	1.12247e+07	0.613793	40221.3
855	0.307489	9.19349e+06	1.28649	60640.5
856	0.321448	9.49104e+06	1.0317	52255.3
857	0.289294	9.86059e+06	0.553679	49421
858	0.311674	1.09287e+07	0.941834	46072.4
859	0.298451	8.87173e+06	1.06233	56029.3
860	0.295763	1.08677e+07	0.946138	49624.8
861	0.324278	8.98384e+06	0.956502	45733.6
862	0.351808	8.79704e+06	1.05792	52874.5
863	0.315706	1.03726e+07	0.977243	55054.4
864	0.241229	9.67009e+06	0.646368	48482.2
865	0.303838	8.30025e+06	0.756245	51101
866	0.266744	1.15284e+07	0.880939	50689.3
867	0.337554	9.55517e+06	0.854105	50427.1
868	0.293401	1.10802e+07	0.894652	56111.7
869	0.251713	1.08044e+07	1.02858	49092.1
870	0.314971	1.2496e+07	0.843898	45517.5
871	0.279925	9.58167e+06	0.954007	50436.3
872	0.306973	9.18228e+06	0.745477	49232.1
873	0.281406	1.04874e+07	0.93942	47294.1
874	0.289798	9.3844e+06	0.915985	44171.6
875	0.316006	9.95492e+06	0.997669	51022.5
876	0.28025	1.12693e+07	0.985237	47384
877	0.283591	1.0921e+07	0.683863	51770.9
878	0.315634	1.0209e+07	1.16591	51441.9
879	0.306118	9.37882e+06	0.930828	42413.5
880	0.297346	1.09055e+07	0.996094	51220.9
881	0.296529	1.08427e+07	0.988177	47736.5
882	0.252395	7.92461e+06	0.82101	49615.5
883	0.301574	1.14634e+07	1.41682	57431.9
884	0.324869	9.48005e+06	0.775351	57771.2
885	0.271675	9.50948e+06	0.927782	52273.1
886	0.273984	1.03486e+07	1.33812	52952.6
887	0.310525	8.54197e+06	0.983557	51990
888	0.328824	9.18306e+06	1.17811	47813.5
889	0.315618	9.8358e+06	0.9101	48914.3
890	0.324342	9.80137e+06	0.893892	45876.4
891	0.275061	1.15977e+07	0.895799	52569.3
892	0.306786	9.37549e+06	0.582608	46450.9
893	0.329528	1.09725e+07	0.700896	44977.2
894	0.283852	9.78908e+06	0.646512	45713.7
895	0.286543	9.23076e+06	0.778337	47485.4
896	0.324772	7.84658e+06	1.0298	53108.1
897	0.300635	9.1436e+06	0.87902	53629.2
898	0.328482	1.02976e+07	0.669196	52915.3
899	0.274326	1.00203e+07	0.853412	50805.4
900	0.328779	9.74465e+06	1.0786	47387.5
901	0.302404	8.44384e+06	1.15584	43121.1
902	0.308495	1.06891e+07	0.827245	58148.3
903	0.307499	1.07531e+07	1.0762	44937.3
904	0.285111	9.36655e+06	1.0106	47610.7
905	0.284911	9.38562e+06	1.03196	42226.4
906	0.339465	1.02109e+07	0.958634	53869.2
907	0.320147	9.40284e+06	1.05713	41601.9
908	0.305125	9.21057e+06	0.872585	59771.5
909	0.319088	9.87493e+06	0.894592	46959.2
910	0.275793	9.13851e+06	1.03678	49055.3
911	0.294581	9.65597e+06	0.87443	56350.7
912	0.293707	1.0042e+07	0.746636	44777.7
913	0.306839	9.23236e+06	1.41658	51960
914	0.337397	8.72585e+06	1.31618	54412.6
915	0.311017	8.95457e+06	1.15495	45724.8
916	0.279241	1.10673e+07	0.988753	52322.3
917	0.267759	9.88194e+06	1.06921	50599.4
918	0.289304	9.82453e+06	1.12522	58027.4
919	0.290717	1.05626e+07	0.738458	50393.9
920	0.318839	9.77541e+06	0.575554	48957.9
921	0.306261	9.91747e+06	1.07423	35266.2
922	0.328501	8.68079e+06	0.957419	49590.8
923	0.314356	9.07443e+06	1.10454	52489.4
924	0.323025	1.06079e+07	1.03161	51473.1
925	0.323244	7.88752e+06	0.750843	58870.9
926	0.303003	1.01507e+07	1.17479	49472
927	0.299968	1.00983e+07	1.07121	49159.7
928	0.302624	8.54216e+06	0.781845	42750.1
929	0.30653	8.53344e+06	1.08741	48260.5
930	0.265703	8.94163e+06	1.08026	43203
931	0.335505	1.08912e+07	1.20582	54472.5
932	0.272141	1.04467e+07	0.86474	45007.1
933	0.315336	8.84758e+06	1.0741	51361.7
934	0.298946	9.94681e+06	1.20659	49409
935	0.331851	8.89467e+06	0.966956	43157
936	0.37878	1.04478e+07	0.765172	53877.4
937	0.347358	9.45847e+06	1.04576	44976.1
938	0.261987	1.06531e+07	0.902995	37874.7
939	0.280555	9.77763e+06	1.05857	52211.8
940	0.304698	1.10057e+07	1.36744	48733.8
941	0.291936	1.05877e+07	1.00999	37505.2
942	0.263965	1.00502e+07	1.063	49850.2
943	0.368629	9.55267e+06	1.48219	50207.7
944	0.250646	1.08296e+07	1.08891	50169.5
945	0.300936	1.04716e+07	0.741991	51199.9
946	0.296668	9.79498e+06	0.992194	48100.5
947	0.33709	1.17421e+07	0.7688	49271.3
948	0.348364	1.04232e+07	1.01442	52846.2
949	0.306323	8.87554e+06	1.04997	57535.9
950	0.31475	1.04684e+07	0.580839	47564.6
951	0.345053	7.69821e+06	1.22739	38825.5
952	0.306836	1.17783e+07	0.613489	47009.3
953	0.330545	9.84445e+06	1.09269	52573.1
954	0.314126	8.62941e+06	0.965336	49190.3
955	0.235992	9.88075e+06	0.951564	44479.6
956	0.267007	8.1946e+06	1.16912	45013
957	0.312772	1.02557e+07	0.63704	48322
958	0.317078	8.93605e+06	1.13652	54542
959	0.273758	9.74136e+06	1.17211	47356.1
960	0.351846	9.95239e+06	0.976447	54084.9
961	0.305534	1.03572e+07	0.967986	55937.6
962	0.319306	9.01726e+06	1.08227	52539.2
963	0.30169	1.0045e+07	0.685879	55202
964	0.34578	8.24559e+06	0.799197	50247
965	0.280595	9.0055e+06	0.775451	44926.1
966	0.305298	9.59361e+06	0.902269	36847.4
967	0.333958	9.1249e+06	1.02975	45300.9
968	0.318995	9.04767e+06	0.817305	52437.8
969	0.283668	9.11289e+06	1.06138	47791.4
970	0.312512	9.30143e+06	1.38735	56758.8
971	0.300068	8.95911e+06	0.920679	48875.2
972	0.321153	9.65574e+06	1.13732	54417.3
973	0.291425	9.08132e+06	0.961581	47688.8
974	0.281432	9.60893e+06	1.58277	50791.5
975	0.310804	8.20974e+06	1.15312	57562
976	0.301273	1.19222e+07	0.826989	47215.7
977	0.297421	9.61506e+06	0.816065	59008.3
978	0.366517	1.05531e+07	1.17266	45170.2
979	0.29441	1.06348e+07	0.815532	45055
980	0.340333	9.42718e+06	1.12001	40014.3
981	0.291658	9.67856e+06	1.15882	57183
982	0.276868	1.12194e+07	0.64561	49213.3
983	0.307479	7.90079e+06	1.19119	49921.5
984	0.216579	9.20176e+06	0.587197	45046
985	0.312615	9.96637e+06	1.19573	51381.2
986	0.322026	9.72187e+06	1.24376	42295.2
987	0.271235	1.03972e+07	1.0887	50988.9
988	0.297254	1.05121e+07	0.901145	61806.6
989	0.301708	1.07033e+07	1.22308	50951.1
990	0.277976	7.64715e+06	0.806366	45823
991	0.25752	1.15128e+07	0.804913	58554.9
992	0.329245	1.16448e+07	0.809493	44055.4
993	0.216637	1.07012e+07	0.806237	45058.9
994	0.301221	1.05622e+07	0.871332	56069.1
995	0.273154	1.06374e+07	0.728528	63402.9
996	0.255341	8.84925e+06	0.71989	60822.7
997	0.34761	8.75538e+06	0.965095	47457.6
998	0.290538	7.70092e+06	0.853353	53118
999	0.331513	9.53701e+06	0.863622	59868.7
1000	0.2903	8.96237e+06	1.04951	50424
1001	0.231322	9.60995e+06	1.45553	56565.1
1002	0.273926	9.22283e+06	1.23965	51630.5
1003	0.314358	1.02722e+07	0.783035	47222.6
1004	0.306009	1.00019e+07	1.11097	55362.8
1005	0.288682	8.29442e+06	1.13878	55760.2
1006	0.269322	9.85098e+06	0.96665	48052.9
1007	0.304814	1.14818e+07	1.3667	48654.6
1008	0.28054	9.08867e+06	0.827187	42428.3
1009	0.339597	1.16217e+07	1.16749	45505.9
1010	0.323285	1.09624e+07	1.1178	50119.4
1011	0.332634	9.39067e+06	0.910817	38860.7
1012	0.295086	9.65663e+06	1.15094	47471.5
1013	0.332599	9.47431e+06	1.02736	42199.5
1014	0.261658	8.45745e+06	0.927436	46558.2
1015	0.278166	1.08078e+07	1.32363	51653.4
1016	0.293892	9.04787e+06	0.958342	52400.9
1017	0.292996	1.06567e+07	1.27425	44994.6
1018	0.258674	9.89635e+06	0.872403	60071.5
1019	0.299183	1.13715e+07	1.13224	48211.1
1020	0.303441	9.90846e+06	1.06955	52725.1
1021	0.305501	8.72604e+06	1.09103	53018.3
1022	0.343617	9.98457e+06	1.23924	47603.5
1023	0.36747	8.61127e+06	1.13582	48919.2
1024	0.252053	1.01627e+07	0.776735	48836.3
1025	0.275973	1.0265e+07	1.34481	59217.9
1026	0.278378	8.52037e+06	1.13514	49143.2
1027	0.294297	7.5745e+06	1.12348	51579.4
1028	0.285568	1.05048e+07	1.20834	47680.6
1029	0.265633	1.13416e+07	1.0204	38047.1
1030	0.363533	1.01421e+07	0.907993	54225.5
1031	0.328947	9.19798e+06	1.05968	44276.4
1032	0.295672	8.5873e+06	1.06691	50687.7
1033	0.327911	1.04076e+07	0.631655	45840.6
1034	0.267572	1.02706e+07	0.819358	49366.3
1035	0.287469	9.46461e+06	0.778335	50516.4
1036	0.29202	1.16386e+07	0.944843	50904.1
1037	0.280991	8.58861e+06	1.00821	52235.6
1038	0.278702	8.14045e+06	1.28332	52526.6
1039	0.334587	1.06645e+07	1.13198	46527.7
1040	0.255945	8.18955e+06	0.955949	45927.2
1041	0.314556	9.35311e+06	1.10875	56703.7
1042	0.284114	8.47368e+06	1.09589	49001.1
1043	0.259191	1.18996e+07	1.07048	43799.6
1044	0.264169	8.88784e+06	0.929725	58194.5
1045	0.339898	9.86398e+06	1.3905	44206.9
1046	0.286821	9.73104e+06	1.12308	63010.6
1047	0.293203	9.01762e+06	0.653026	55235.8
1048	0.335477	9.38546e+06	1.20047	38727.7
1049	0.295456	9.31074e+06	0.873245	46176.8
1050	0.315222	9.98894e+06	0.654898	58628.8
1051	0.307657	9.44638e+06	0.912338	47177.5
1052	0.273211	1.07544e+07	0.721799	58971.3
1053	0.249632	1.10862e+07	0.945233	49299.1
1054	0.262322	1.0446e+07	1.37834	53337.5
1055	0.367553	1.11084e+07	0.914984	48662.9
1056	0.324938	1.04912e+07	1.12019	47485.6
1057	0.348173	1.098e+07	0.639645	50917.4
1058	0.274184	1.03186e+07	1.14148	54845.7
1059	0.280931	1.05118e+07	1.19157	51947.2
1060	0.289948	1.03221e+07	0.791671	48549
1061	0.291513	9.07602e+06	0.887682	50647.1
1062	0.362248	9.77938e+06	0.751278	52431.3
1063	0.34248	1.07739e+07	1.12396	55653.8
1064	0.324753	1.00804e+07	1.07859	44243.7
1065	0.254732	1.00953e+07	0.896659	50110.1
1066	0.278493	9.05451e+06	0.915829	43448.3
1067	0.301268	1.08409e+07	1.01796	46688.4
1068	0.31141	9.05007e+06	0.955526	47964.2
1069	0.305553	1.16616e+07	1.08781	50463.1
1070	0.285906	1.09438e+07	0.950014	49222.1
1071	0.28488	8.81166e+06	1.19962	44212.7
1072	0.298532	9.96468e+06	1.22912	50768.8
1073	0.299143	1.08014e+07	0.705395	50084.1
1074	0.289946	9.57628e+06	1.16986	47419.7
1075	0.313893	1.01642e+07	0.978797	49730.7
1076	0.313026	9.51795e+06	1.14874	59714.1
1077	0.324038	1.06469e+07	1.10452	49548.6
1078	0.332958	9.33717e+06	0.909411	54018.4
1079	0.331459	9.63535e+06	1.31757	42839.3
1080	0.290369	8.81713e+06	0.872122	37174.4
1081	0.310486	9.70723e+06	0.842424	53901.6
1082	0.284781	1.04277e+07	0.640799	49412.4
1083	0.323672	1.17228e+07	0.708417	40525.4
1084	0.282611	9.11252e+06	1.09649	50830.2
1085	0.304072	1.20345e+07	1.13372	47383.4
1086	0.313707	9.51088e+06	0.881023	50460.8
1087	0.278668	9.16523e+06	0.578062	54790.9
1088	0.320373	1.02874e+07	0.69241	42323.5
1089	0.307334	1.17354e+07	1.01281	45885.9
1090	0.315814	1.12459e+07	0.860421	47783.8
1091	0.272842	1.07947e+07	0.768404	56663.7
1092	0.326868	1.03435e+07	0.856907	48855.8
1093	0.273022	9.17564e+06	1.03471	48270.8
1094	0.308976	1.00898e+07	1.10494	40865.6
1095	0.264133	9.62316e+06	0.96003	56422.5
1096	0.336689	9.75463e+06	0.721399	42056.1
